きち,危地,吉,基地,奇知,既知,機知,窺知,貴地
きちがい,気違い,基地外,既知外
きちじょう,吉上,吉祥
きちゃく,帰嫡,帰着,既着
きちゅう,亀紐,己丑,忌中,旗柱,期中,機中,気柱,癸丑
きちょ,機杼,貴著
きちょう,几帳,基調,季調,帰庁,帰朝,旗長,機長,記帳,起潮
きちん,木賃,気沈
きっきょう,吉凶,喫驚
きっこう,亀甲,拮抗,桔槹
きっさ,喫茶,譎詐
きっさき,切っ先,鋒
きっすい,喫水,生っ粋
きっそう,吉左右,吉相,吉草
きっぷ,切符,吉符,気っ風
きつけ,気付,気付け,着付け
きつご,吃語,吉語
きてい,基底,帰邸,旗亭,既定,期定,汽艇,規定,規程,奇蹄
きていち,既定値,規定値
きてん,基点,奇点,帰天,帰店,機転,起点,輝点
きでん,機電,紀伝,起電,饋電
きと,企図,帰途,帰都
きとう,亀頭,季冬,帰島,帰投,帰東,既倒,気筒,祈祷,飢凍
きとく,危篤,奇特,既得
きど,喜怒,希土,木戸,輝度
きどう,奇童,奇道,棋道,機動,気動,気導,気道,詭道,起動,軌道,鬼道
きどうせん,機動戦,機動船
きどく,奇特,気毒,既読
きどり,木取り,気取り
きな,機那,規那
きない,器内,機内
きなん,危難,忌難
きにち,帰日,忌日
きにゅう,帰入,記入
きぬ,絹,衣
きぬばり,絹張り,絹針
きねん,祈年,祈念,紀年,記念
きねんかん,祈念館,紀念館,記念館
きねんさい,祈年祭,記念祭
きのう,帰納,帰農,既納,昨日,機能,気嚢,気脳
きのうてき,帰納的,機能的
きのえ,樹上,甲
きのこ,茸,菌
きはい,亀背,気配,跪拝
きはだ,木肌,黄肌,黄蘗
きはつ,基発,揮発,既発
きはん,帰帆,帰藩,帰阪,既判,機帆,羈絆,規範,貴藩
きば,木場,気場,牙,騎馬,鬼馬
きばち,木鉢,樹蜂
きばな,木鼻,黄花
きばぼり,牙彫,牙彫り
きばん,基板,基盤,機番,起番
きひ,基肥,帰脾,忌避,貴妃
きひつ,木櫃,起筆
きひん,奇品,帰浜,気品,貴賓
きび,己未,機尾,機微,癸未,羈縻,驥尾,黍
きびききゅうか,忌引き休暇,忌引休暇
きふ,基布,寄付,帰府,棋譜,気府,記譜,貴腐
きふう,棋風,気風
きふく,帰服,気腹,起伏,黄服
きぶつ,器物,基物,木仏,鬼仏
きぶん,奇聞,気分,紀聞,記文
きへい,奇兵,起兵,騎兵
きへいたい,奇兵隊,騎兵隊
きへき,器壁,奇癖
きへん,木偏,机辺
きほう,奇法,季報,既報,機法,機鋒,気泡,気胞,記法,起泡,飢飽,鬼方
きぼう,企望,匱乏,奇謀,己卯,希望,帰房,既望,毀謗,気房,癸卯,詭謀,鬼謀
きぼり,木彫,木彫り
きまり,極まり,決まり
きまりごと,決まり事,決り事
きまる,極まる,決まる,黄丸
きみ,君,奇味,気味,黄み,黄身
きみつ,機密,気密
きみゃく,奇脈,気脈
きみん,棄民,飢民
きめ,木目,極め,決め
きめい,喜鳴,基名,気鳴,記名,記銘
きめる,極める,決める
きめん,器面,基面,机面,鬼面
きも,肝,胆
きもう,亀毛,欺罔,起毛
きもん,奇問,旗門,気門,鬼門
きゃく,客,格,脚
きゃくいん,客員,脚韻
きゃくしつ,客室,脚質
きゃくしゃ,客舎,客車
きゃくすう,客数,脚数
きゃくせん,客船,脚線
きゃくそう,客僧,客層
きゃくちゅう,客注,脚柱,脚注
きゃくでん,客殿,客電
きゃくらい,却来,客来
きゃっか,却下,客貨,脚下
きゃっこう,却行,脚光
きやく,既約,既訳,規約
きゅう,九,宮,急,旧,朽,求,灸,球,笈,級
きゅうあく,急悪,旧悪
きゅうあん,旧庵,求安
きゅうい,救慰,旧衣,枢衣,球威,級位
きゅういん,吸引,吸飲
きゅうえい,宮衛,旧詠
きゅうえん,仇怨,休園,休演,吸煙,救援,旧円,旧怨,旧縁,求縁,球宴
きゅうえんしゃ,救援者,救援車
きゅうおん,吸音,旧恩,旧音,球音
きゅうか,休暇,急火,旧家,旧貨,求荷,求貨,球果,球花,球顆,級化
きゅうかい,休会,救解,旧懐,球界
きゅうかく,久隔,九角,嗅覚,球殼,求核
きゅうかつ,久闊,裘褐
きゅうかん,九官,休刊,休肝,休閑,休館,吸汗,吸管,急患,旧慣,旧観,旧館,級間
きゅうかんび,休肝日,休館日
きゅうがい,急崖,臼蓋
きゅうがく,休学,給額
きゅうき,吸気,旧記,歙汽,窮奇,給気
きゅうきゅう,嗅球,救急
きゅうきょ,丘墟,旧居,鳩居
きゅうきょう,仇教,旧教,灸経,究竟
きゅうきょく,旧曲,究極
きゅうきん,宮禁,球菌,給金
きゅうぎ,弓技,旧誼,球戯,球技
きゅうぎじょう,球戯場,球技場
きゅうぎょう,休業,旧業
きゅうけい,休憩,吸茎,宮刑,弓形,急逕,求刑,球形,球茎
きゅうけつ,吸血,泣血,灸穴,糾結,給血
きゅうげん,急減,給源
きゅうこう,休校,休耕,休航,休講,吸光,吸江,急航,急行,救荒,旧交,旧功,旧口,旧好,旧港,旧稿,旧行,旧高,躬行
きゅうこく,急告,救国,旧国
きゅうこん,吸魂,求婚,球根
きゅうごう,叫号,救郷,糾合,鳩鴿
きゅうさい,休債,休載,宮宰,救済,救災,旧債,旧妻,究済,窮際
きゅうさく,旧作,朽索,窮策
きゅうさつ,旧札,糾察
きゅうし,九死,九紫,休止,宮址,急使,急死,救歯,旧史,旧址,旧市,旧師,旧詩,灸師,球史,窮死,給糸,給紙,給脂,臼歯
きゅうしき,旧式,旧識
きゅうしつ,吸湿,宮室,球質,給湿
きゅうしゃ,厩舎,弓射,旧社,柩車,求車,鳩舎
きゅうしゅ,宮主,救主,旧主,旧守,球種,球腫,球趣,給主,鳩首
きゅうしゅう,仇讐,吸収,急就,急襲,旧州,旧習,球周
きゅうしゅつ,救出,休出
きゅうしゅん,九春,急峻,球春
きゅうしょう,休祥,宮相,急症,旧称,求償
きゅうしょく,休職,求職,給食
きゅうしょくしゃ,休職者,求職者
きゅうしん,丘疹,休心,休診,急伸,急信,急診,急進,旧臣,求心,球審,球心,鳩信
きゅうじ,救治,旧事,旧字,旧時,旧辞,灸治,球児,給事,給仕,給飼,給餌
きゅうじつ,休日,旧日
きゅうじゅつ,弓術,救恤,灸術
きゅうじょ,宮女,救助
きゅうじょう,丘上,丘状,休場,宮城,弓状,旧城,旧情,球場,球状,窮状,臼状
きゅうじん,九仞,旧人,求人,窮尽
きゅうすい,休錘,吸水,救水,汲水,給水
きゅうすいせん,給水栓,給水船
きゅうする,休する,窮する,給する
きゅうせい,九星,急性,急逝,救世,旧制,旧姓,旧政
きゅうせき,休戚,宮跡,旧跡,求積
きゅうせつ,急設,旧説
きゅうせん,九泉,休戦,弓箭,急戦,旧線
きゅうそ,急訴,泣訴,窮鼠
きゅうそう,弓奏,弓槍,急送,旧巣,給送
きゅうそく,休息,吸息,球速
きゅうぞう,吸蔵,急増,急造,旧蔵
きゅうぞく,旧俗,旧族
きゅうたい,旧態,球体
きゅうたん,急湍,給炭
きゅうだい,休題,及第,休代
きゅうだん,急談,球団,糾弾,給弾
きゅうち,九地,旧地,旧知,求知,窮地,糺治,級地,給地
きゅうちゅう,吸虫,宮中,旧注,球虫
きゅうちょう,急調,旧町,窮鳥,級長
きゅうつい,急追,窮追
きゅうてい,丘堤,休廷,宮廷,旧艇,旧邸
きゅうてん,九天,休店,急転,灸点
きゅうでん,休電,宮殿,急電,給田,給電
きゅうと,宮都,旧図,旧都
きゅうとう,急登,急騰,旧冬,旧套,灸頭,給湯
きゅうとうき,給湯器,給湯機
きゅうとく,旧徳,給特
きゅうどう,弓道,旧道,求道,球道
きゅうなん,急難,救難
きゅうにゅう,吸乳,吸入,嗅入
きゅうねつ,吸熱,急熱
きゅうは,急派,旧派
きゅうはい,九拝,吸排,朽廃,給配
きゅうはいし,休廃止,給排紙
きゅうはく,急迫,窮迫
きゅうはん,急坂,旧版,旧藩
きゅうば,厩馬,弓馬,急場
きゅうひ,厩肥,吸肥,給費
きゅうひょう,求評,給氷
きゅうひん,宮嬪,救貧,旧品
きゅうびょう,宮廟,急病
きゅうふ,丘阜,休符,旧譜,朽腐,給付
きゅうぶ,休部,弓部,球部
きゅうへい,弓兵,旧弊
きゅうへん,急変,糺返
きゅうほう,宮保,急報,旧封,旧法,旧邦,臼砲,給報
きゅうぼ,急募,救母
きゅうぼう,急忙,救亡,窮乏
きゅうぼく,休沐,朽木,吸墨
きゅうみん,休眠,救民,窮民
きゅうむ,厩務,宮務,急務,休務
きゅうめい,救命,旧名,求名,究明,窮命,糺命,糾明
きゅうもん,宮門,旧門,糾問
きゅうやく,休薬,旧約,旧訳
きゅうゆ,吸油,給油
きゅうゆう,旧友,旧遊,球友,級友
きゅうよ,窮余,給与
きゅうよう,休養,急用,救養,旧様,給養
きゅうよきてい,給与規定,給与規程
きゅうよしはらいづき,給与支払い月,給与支払月
きゅうよてんびき,給与天引,給与天引き
きゅうらい,救癩,旧来
きゅうらく,及落,急落
きゅうらん,救乱,級欄
きゅうり,久離,休離,旧里,窮理,胡瓜
きゅうりゅう,急流,球粒,穹窿
きゅうりょう,丘陵,休漁,休猟,休療,救療,旧領,給料
きゅうれい,急冷,救霊,旧例
きゅうれき,旧暦,球歴
きゅうろう,休廊,旧臘,旧陋
きゆ,窺窬,覬覦
きゆう,嬉遊,己酉,既有,杞憂,癸酉
きょ,居,巨,挙,渠,炬,虚,距
きょい,虚位,虚威
きょう,京,今日,俠,僑,凶,卿,境,強,怯,教,況,経,興,饗,香
きょうあい,共愛,狂愛,狭隘
きょうい,境位,強意,教委,胸囲,脅威,驚異
きょういき,京域,境域,狭域
きょういん,嬌韻,教員,教院,狂院,窮陰
きょううん,凶運,強運
きょうえい,共栄,競映,競泳,郷営,教映
きょうえん,共演,協演,狂宴,狂演,竟宴,競演,響演,饗宴
きょうおう,供応,協応,教王,経王,胸奥
きょうおん,叶音,強音,跫音,響音
きょうか,供花,共火,強化,教化,教科,教課,橋下,橋架,狂歌,鏡窠
きょうかい,協会,境界,教会,教戒,教誨,胸懐,興会
きょうかいし,教会史,教戒師,教誨師
きょうかく,侠客,恐嚇,橋核,胸郭,鋏角
きょうかん,京官,兇悍,共感,共管,凶漢,叫喊,叫喚,峡間,強肝,教官,経巻,胸間,興感,郷関,鏡鑑
きょうが,恭賀,狂画
きょうがい,京外,凶害,境涯,境界
きょうがく,京学,共学,教学,郷学,驚愕
きょうがっ,京学,教学
きょうき,侠気,共起,凶器,強記,強起,恐気,狂喜,狂気,狭軌,驚喜
きょうきゅう,供給,匡救
きょうきょ,僑居,郷挙
きょうきょう,僑郷,恐々,橋脇,矜驕
きょうきん,胸筋,胸襟,頬筋
きょうぎ,協議,教義,狭義,競技,経木
きょうぎかい,協議会,競技会
きょうぎょう,協業,教行,競業
きょうく,恐懼,教区,狂句,驚懼
きょうけい,嚮景,恭敬
きょうけつ,供血,竅穴
きょうけん,凶剣,強健,強堅,強権,強肩,恭倹,恭虔,恭謙,教権,教研,狂犬,鏡検
きょうげき,京劇,挟撃,矯激,驕激
きょうこう,凶荒,凶行,強攻,強行,恐惶,恐慌,教皇,胸甲,胸腔,胸高,郷校,響孔
きょうこく,峡谷,強国,郷国
きょうこつ,侠骨,胸骨,軽忽,頬骨
きょうこん,夾棍,恐婚
きょうごう,強剛,強豪,校合,競合,郷豪,響合,驕傲
きょうさ,夾叉,教唆,胸鎖,郷脞
きょうさい,共催,共済,凶歳,恐妻
きょうさく,共作,凶作,狭窄,競作,警策
きょうさつ,京撮,強擦
きょうさん,共産,協賛,夾算,強酸
きょうし,供試,俠死,嬌姿,教士,教師,教旨,教示,狂死,狂詩,篋笥,鏡視,驕侈
きょうしき,京職,教式,胸式
きょうしつ,教室,狂疾
きょうしゃ,強者,怯者,狂者,狭斜,胸写,香車,驕奢
きょうしゅ,凶手,拱手,教主,梟首,興趣
きょうしゅう,共修,共習,嬌羞,強襲,恐習,教宗,教習,矯臭,郷愁
きょうしゅく,強縮,恐縮
きょうしょ,教書,競書
きょうしょう,共勝,共唱,共晶,協商,嬌笑,梟将,橋床,狭小,胸章,脅従,脇将
きょうしょく,供食,共食,強食,教職,矯飾
きょうしん,京進,共振,共進,協心,強伸,強心,強振,強震,恐神,狂信,狭心,郷紳,驕心,供進
きょうじ,共時,凶事,夾侍,教示,矜持,経師,経時,驕児
きょうじせい,共時性,強磁性
きょうじゅ,享受,教授
きょうじゅう,共住,凶獣,協住,今日中
きょうじゅん,凶準,恭順
きょうじょ,共助,協助,狂女
きょうじょう,凶状,境上,教場,教条,橋上
きょうじん,凶人,凶刃,凶神,強靭,狂人,郷人
きょうすい,恐水,胸水
きょうする,供する,狂する,饗する
きょうずい,凶瑞,胸髄
きょうせい,共生,凶星,匡正,叫声,嬌声,強制,強勢,強盛,強精,強請,教勢,教生,矯正,驚声
きょうせん,共戦,強占,教宣,教線,胸腺,饗饌
きょうぜん,供膳,胸前,饗膳
きょうそ,教祖,教組
きょうそう,共創,凶相,協創,協奏,叫騒,強壮,教相,狂想,狂燥,狂草,狂騒,競争,競創,競漕,競走
きょうそうきょく,協奏曲,狂想曲
きょうそく,教則,競速,脇息,頬側,驚速
きょうぞう,教蔵,経蔵,胸像,鏡像
きょうぞく,共属,凶賊
きょうたい,嬌態,教体,狂体,狂態,筐体
きょうたく,供卓,供託,教卓
きょうたくしょ,供託所,供託書
きょうだ,強打,怯惰,怯懦
きょうだい,兄弟,強大,橋台,経題,鏡台
きょうだん,凶弾,嬌談,教団,教壇
きょうち,境地,狂痴
きょうちゅう,京中,橋柱,胸中
きょうちょう,共聴,凶兆,凶鳥,協調,強調,狭長
きょうつう,共通,胸痛
きょうづか,経塚,経塚
きょうてい,協定,教程,競艇,篋底,胸底
きょうてき,強敵,驕敵
きょうてん,教典,狂癲,経典,驚天
きょうでん,強電,敬田
きょうと,凶徒,教徒
きょうとう,侠盗,共闘,教頭,橋塔,橋東,橋頭,狂濤,郷党,鏡筒,鏡頭,驚倒,驚濤
きょうど,凶奴,境土,強度,強弩,教奴,郷土
きょうどう,俠道,共同,協働,協同,嚮導,教導,矯導,鏡胴,鏡銅
きょうどうたい,共同体,協同体
きょうない,京内,胸内
きょうねつ,強熱,狂熱
きょうねん,享年,凶年,凶念,強撚,狂念
きょうはい,向背,狂悖,鏡背
きょうはく,強拍,強迫,脅迫
きょうはん,共伴,共犯,共販,強藩,教範,橋畔
きょうばい,競売,競買
きょうひ,共匪,強皮
きょうび,今日日,狭鼻
きょうふ,怯夫,恐怖,教父,轎夫,驚怖
きょうふう,京風,強風,狂風,矯風,驚風
きょうぶ,峡部,教部,胸部
きょうへい,強兵,郷兵,驕兵
きょうへき,疆壁,胸壁
きょうへん,共編,凶変,鏡片
きょうべん,共弁,協弁,強弁,教鞭
きょうほ,匡輔,競歩
きょうほう,僑報,凶報,教法
きょうほん,教本,狂奔,経本
きょうぼう,共謀,教坊,矯餝
きょうぼく,供木,喬木,教木,梟木
きょうまい,京舞,供米
きょうまく,強膜,胸膜,莢膜,鞏膜
きょうまくえん,強膜炎,胸膜炎
きょうめい,共鳴,嬌名,橋名
きょうもん,教紋,教門,狂悶,経文
きょうやく,共役,共訳,協約
きょうゆう,享有,侠勇,共有,協融,強勇,教友,梟雄,郷勇,郷友
きょうよう,供用,共用,凶夭,強要,教養
きょうらく,享楽,競落
きょうらん,供覧,狂乱,狂瀾,驚瀾
きょうり,共利,教理,胸裏,郷里
きょうりつ,共立,協立
きょうりょう,凶漁,教令,橋梁,狭量
きょうりん,喬林,杏林
きょうれん,教練,狂恋
きょうろ,拱路,狭路
きょうろう,怯陋,拱廊
きょうろん,強論,教論,経論
きょうわ,共和,協和
きょか,去夏,居家,巨火,巨花,挙家,炬火,許可
きょかい,巨海,巨蟹,巨魁
きょかん,居館,巨漢,巨艦,拒捍
きょがん,巨岩,炬眼,距岸
きょき,歔欷,虚気
きょきん,挙筋,醵金,鋸筋
きょぎ,虚偽,虚儀
きょく,局,巨躯,曲,極
きょくいん,局印,局員
きょくき,棘鰭,極期
きょくげん,局限,曲言,極言,極限
きょくさ,極左,極差
きょくし,局紙,曲師
きょくしゃ,局舎,局車,曲射
きょくしょ,局所,極所,局署
きょくしょう,極小,極少
きょくすい,曲水,極衰
きょくすう,局数,曲数,極数
きょくせい,局勢,極性,極盛
きょくせつ,曲折,曲節,曲説
きょくそう,曲想,極相
きょくち,局地,曲池,極値,極地,極緻,極致
きょくちゅう,局注,曲中
きょくちょう,局長,曲調
きょくてん,極点,跼天
きょくばん,局番,極板
きょくぶ,局部,棘部
きょくほう,局報,局方
きょくめい,局名,曲名
きょくめん,局面,曲面
きょくりゅう,曲竜,曲隆
きょくれい,曲例,曲礼
きょくろ,曲路,棘路
きょくろん,曲論,極論
きょこう,挙行,虚構,虚航
きょこん,巨根,虚根,許婚
きょさい,去歳,巨細
きょし,去私,巨嘴,巨視,巨資,拒止,挙止,鋸歯
きょしゅう,去就,去秋,巨酋,虚舟,醵集
きょしょう,去声,巨匠,挙証,虚証,裾礁
きょしょく,巨食,拒食,虚飾
きょしん,巨神,虚心
きょじ,挙示,虚字,虚辞
きょじゅ,巨儒,巨樹
きょじゅう,居住,巨獣,巨重,据銃
きょじょう,居城,居常,拠城,挙上,許状
きょじん,居人,巨人,挙人
きょせい,去勢,去声,巨星,挙世,虚勢
きょせき,居席,巨石,拒斥,裾石
きょせん,巨川,巨船
きょぜつ,巨舌,拒絶
きょぞう,巨像,巨象,虚像
きょたん,去痰,虚誕,虚譚
きょだん,巨弾,虚談
きょっかん,曲管,極冠,極官,極諫
きょっけい,曲型,極刑
きょっこう,旭光,曲行,極光,極紅,極高
きょとう,巨塔,巨濤,巨頭,挙党
きょどう,居動,挙動
きょはく,巨擘,巨舶
きょひ,巨碑,巨費,拒否,許否,距腓
きょぶん,虚文,虚聞
きょほ,巨歩,挙父,虚歩
きょほう,巨峰,巨砲,虚報
きょぼう,居房,虚耗
きょやく,拒約,拒薬
きょよう,挙用,許容
きょり,巨利,距離
きょりゅう,去留,居留,巨竜
きょれい,挙例,虚礼,虚霊
きよ,寄与,毀誉
きよう,紀要,起用
きよく,棄欲,祈欲
きよせ,季寄せ,木寄せ
きらい,嫌い,帰来,機雷
きらく,喜楽,帰洛
きり,切り,奇利,桐,錐,霧,鬼吏
きりかみ,切り紙,切り髪
きりぎりすそう,螽斯草,螽蟖草
きりこ,切り子,切り粉
きりつ,規律,起立
きりど,切り戸,切土
きりばこ,桐箱,霧箱
きりゅう,寄留,希硫,気流,気粒,虬竜
きりょ,羇旅,貴慮
きりょう,器量,帰寮,気量
きりょく,棋力,気力,汽力,輝緑
きる,切る,着る,鑽る
きるい,喜涙,帰塁,着類
きれじ,切れ地,切れ字,切れ痔,布地
きれもの,切れ物,切れ者
きれん,祈恋,起連
きろ,寄蘆,岐路,帰路
きろう,棄老,生蝋
きろく,季肋,記録
きわ,奇話,際
きん,勤,听,巾,斤,琴,磬,禁,筋,菌,近,金
きんあつ,均圧,禁圧,禁遏,緊圧
きんい,筋胃,近位,近医,金位,金衣,錦衣
きんいん,近因,金印,金員
きんえい,欣栄,禁衛,近影,近詠
きんえき,禁掖,菌液,金液
きんえん,禁厭,禁煙,禁苑,筋炎,近縁,金円,金塩,錦筵
きんか,槿花,近火,金価,金瓜,金科,金花,金貨
きんかい,欣快,禁戒,菌界,襟懐,謹解,近海,金塊
きんかく,巾幗,菌核,金閣
きんかん,近刊,金冠,金柑,金環,金看,金管,金簪
きんが,筋芽,謹賀
きんがく,勤学,金額
きんき,欣喜,琴棊,琴棋,禁忌,金匱,金帰,錦旗
きんきょう,禁教,近況
きんぎょ,禁漁,金魚
きんぎょう,欽仰,近業
きんく,勤苦,禁区,禁句,金句
きんぐん,禁軍,筋群,菌群,金軍
きんけい,欽敬,筋系,謹啓,近景,金谿,金鶏,錦鶏
きんけつ,禁闕,緊結,菌血,金欠,金穴
きんけん,勤倹,近県,近見,金券,金権,金研
きんげん,筋原,謹厳,謹言,金言
きんこ,今古,禁固,緊箍,近古,金庫,金海鼠,金粉,金鼓
きんこう,勤功,均衡,欣幸,禁寇,筋鉤,菌綱,襟甲,謹厚,近攻,近郊,金坑,金工,金鉱
きんこく,謹告,金穀
きんこん,瑾鵾,禁婚,緊褌,菌根,金婚
きんごう,均合,近郷
きんごく,禁獄,近国
きんさ,僅差,均差,欽差
きんさい,金彩,金釵
きんさく,近作,金策
きんさつ,禁札,金札
きんし,勤仕,琴糸,禁止,菌糸,近思,近視,金枝,金糸,金鵄,錦糸
きんしつ,均質,琴瑟
きんしゃ,禽舎,謹謝,金砂,金紗
きんしゅ,禁酒,筋腫,菌株,菌種,金主,金珠,金種
きんしゅう,緊就,金繡,錦秋,錦繍
きんしょ,禁書,謹書
きんしょう,僅少,擒縦,筋症,菌床,近称,金匠,金商,金将,金性,金証,金賞
きんしょく,禁食,菌食
きんしん,謹慎,近信,近心,近臣,近親,金神,金針,麕身
きんじ,巾柱,矜持,近事,近似,近侍,近時,近邇,金地,金字
きんじゅう,禽獣,近習
きんじょう,今上,禁城,緊錠,菌状,謹上,近状,金城,錦上
きんせい,均整,禁制,筋性,謹製,近世,金政,金睛,金精,金製,金青
きんせつ,筋節,緊切,緊接,近接
きんせん,欣羨,欽羨,琴線,謹撰,謹選,近浅,金扇,金盞,金線,金銭
きんそう,筋層,菌叢,金瘡,金相
きんそく,禁則,禁足,筋束
きんぞく,勤続,金属
きんぞくせい,金属性,金属製
きんたい,今体,勤怠,菌体,菌苔,襟帯,近体,錦帯,錦袋
きんだいし,近代史,近代詩
きんだん,禁断,金談
きんち,錦地,近地
きんちゃく,巾着,緊着,近着
きんちゅう,禁中,筋中,筋注
きんちょう,禁鳥,緊張,謹聴,金打,錦帳
きんてい,欽定,禁庭,禁廷,緊定,緊締,謹呈
きんてん,均霑,欽天,近点
きんでん,均田,筋電,金殿
きんと,筋斗,金斗
きんとう,均等,筋頭,金湯
きんど,緊度,襟度
きんどく,謹読,金得
きんのう,勤王,金納,錦囊
きんば,金歯,金馬
きんばん,勤番,筋板,金板
きんぱい,金杯,金牌
きんぱく,緊迫,謹白,金帛,金箔
きんぴ,禁秘,金肥
きんぶん,均分,近聞,金文
きんぷう,金封,金風
きんぺい,金幣,金瓶,錦屏
きんぺん,近辺,金片
きんぼ,欣慕,欽慕
きんぽう,金鳳,錦袍
きんまん,緊満,金満
きんめ,斤目,金目
きんもん,禁門,金紋,金門
きんゆ,均輸,禁輸
きんよう,緊要,金曜,金葉
きんよく,禁欲,金欲
きんらん,金襴,錦襴
きんり,禁裏,金利
きんりょう,斤量,禁漁,禁猟,筋量,菌量,金量
きんりょうき,禁漁期,禁猟期
きんりょく,筋力,金力,金緑
きんりん,近隣,錦鱗
きんる,近流,金縷
きんれい,禁令,金冷,金鈴,靳令
きんろう,勤労,金狼
きんろく,禽鹿,金禄
ぎ,偽,儀,妓,技,木,柝,樹,気,祇,義,議
ぎあん,疑案,議案
ぎいん,偽印,議員,議院
ぎうん,疑雲,議運
ぎえん,戯苑,義捐,義縁
ぎおう,偽王,祇王
ぎか,偽貨,戯歌,技科,義靴
ぎかく,疑核,擬革
ぎかん,妓館,技官,技監
ぎき,儀軌,義旗,義気
ぎきょう,偽経,技協,桔梗,義侠,義鏡
ぎく,疑懼,菊
ぎぐん,義軍,魏軍
ぎけい,偽計,義兄
ぎけつ,疑結,議決
ぎけん,技建,技研
ぎげい,伎芸,技芸
ぎげん,偽言,議言
ぎこう,技工,技巧
ぎし,偽史,岸,戯詩,技師,擬死,義士,義姉,義子,義歯,義肢,魏使
ぎしゃ,汽車,義者,義舎
ぎしゅ,戯珠,技手,義手
ぎしょ,偽書,戯書,義疏,魏書
ぎしょう,偽称,偽証,妓娼
ぎしょく,偽色,偽食
ぎしん,疑心,疑神,疑診,義心,義臣,魏晋
ぎじ,擬餌,疑似,議事
ぎじゅつこう,技術工,技術校
ぎじょう,偽常,儀仗,戯場,擬情,議場,議定
ぎじん,伎人,擬人,義人
ぎする,擬する,艤する,議する
ぎせい,偽誓,擬制,擬勢,擬声,擬製,犠牲
ぎせき,偽籍,議席
ぎそう,擬生,擬装,義倉,艤装,議奏
ぎそく,偽足,義足
ぎぞう,偽像,偽造
ぎちょう,義長,議長
ぎてい,義弟,議定
ぎてん,偽典,儀典,疑点
ぎどう,儀同,蟻道
ぎぬ,絹,衣
ぎのう,技能,羲農
ぎひ,偽扉,偽碑,犠飛
ぎひょう,儀表,戯評
ぎふ,妓夫,義夫,義婦,義父
ぎへい,偽兵,義兵,魏兵
ぎぼく,戯墨,擬木,義僕
ぎまん,偽満,欺瞞
ぎむ,戯夢,義務
ぎめ,極め,決め
ぎめい,偽名,疑迷,義盟
ぎもんし,疑問視,疑問詞
ぎゃくあし,逆脚,逆足
ぎゃくえん,逆援,逆縁
ぎゃくしん,逆心,逆真,逆臣,逆進
ぎゃくせい,虐政,逆性,逆成
ぎゃくせつ,逆接,逆説
ぎゃくせつてき,逆接的,逆説的
ぎゃくそう,逆走,逆送
ぎゃくと,逆徒,逆睹
ぎゃっこう,逆光,逆効,逆向,逆行
ぎゅう,妓夫,牛
ぎゅうけい,牛形,牛鶏
ぎゅうしゃ,牛舎,牛車
ぎゅうとう,牛刀,牛痘
ぎゅうはい,牛排,牛肺
ぎゅうひ,求肥,牛皮
ぎょい,御意,御衣
ぎょう,御宇,業,経,行
ぎょうか,凝華,業過
ぎょうかい,凝塊,凝灰,業界,行改
ぎょうかいし,業界紙,業界誌
ぎょうかく,仰角,暁角,業革,行革
ぎょうかん,仰瞰,行監,行管,行観,行間
ぎょうき,暁起,澆季,行気,行規,驍騎
ぎょうぎ,凝議,行儀
ぎょうけい,行刑,行啓
ぎょうけつ,凝結,凝血
ぎょうこう,僥倖,暁光,行幸
ぎょうし,仰視,凝脂,凝視
ぎょうしゅ,仰首,業主,業種
ぎょうしょ,行書,教書
ぎょうしょう,仰承,仰韶,暁鐘,牛樟,行商,驍将
ぎょうじ,行事,行司,行持
ぎょうせい,暁星,行政
ぎょうせき,凝析,業績,行跡
ぎょうそ,翹楚,行訴
ぎょうそう,仰崇,形相
ぎょうたい,凝滞,業態
ぎょうてん,仰天,暁天
ぎょうどう,凝当,行道
ぎょうほう,業法,行法
ぎょうぼう,仰望,翹望
ぎょうむ,暁霧,業務
ぎょうよう,杏葉,業容
ぎょえい,御詠,魚影
ぎょえん,御苑,魚塩
ぎょか,漁家,漁火,魚価
ぎょかい,漁会,魚介,魚怪
ぎょき,御忌,御記,漁期
ぎょきょう,漁協,漁況
ぎょく,漁区,玉
ぎょくがん,玉眼,玉顔
ぎょくしゅ,玉手,玉珠
ぎょくしょう,玉将,玉章,玉簫
ぎょくせい,玉成,玉清,玉製
ぎょくせきこんこう,玉石混交,玉石混淆
ぎょくとう,玉塔,玉頭
ぎょくはい,玉佩,玉杯
ぎょけい,御慶,魚形
ぎょこう,漁港,漁綱,魚口,魚肴,魚膠
ぎょし,御史,魚翅
ぎょしゅう,御集,漁舟,魚臭
ぎょしょう,漁唱,漁樵,魚商,魚礁,魚醤
ぎょしょく,漁色,魚食
ぎょしん,御寝,魚信
ぎょせい,御製,漁政
ぎょせん,御撰,漁船
ぎょそう,魚倉,魚巣,魚槍,魚相
ぎょたい,魚体,魚袋
ぎょてい,漁艇,馭丁,魚梯
ぎょとう,御灯,漁灯
ぎょひ,魚皮,魚肥
ぎょふく,魚服,魚腹
ぎょゆう,御有,御遊
ぎょらん,魚卵,魚濫
ぎょりゅう,御柳,魚竜
ぎよう,儀容,技癢
ぎようせい,偽陽性,疑陽性
ぎり,切り,桐,義理,錐,霧
ぎりょう,技量,蟻量,議了
ぎろう,妓楼,議郎
ぎわ,義和,際
ぎんあん,銀鞍,銀餡
